sku,vendor_id,vendor_name,product_name,brand,category,gender,description,price,gtin,image_url,colour,size,material,submitted_at,vendor_approved,monthly_sales,gross_margin_pct
SKU-DEMO-0298,VENDOR-DEMO-0298,Fictional Supplier 0298,Demo Cotton Shirt 298,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000002989,https://example.com/demo/SKU-DEMO-0298.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0299,VENDOR-DEMO-0299,Fictional Supplier 0299,Demo Cotton Shirt 299,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000002996,https://example.com/demo/SKU-DEMO-0299.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0300,VENDOR-DEMO-0300,Fictional Supplier 0300,Demo Cotton Shirt 300,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003009,https://example.com/demo/SKU-DEMO-0300.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0301,VENDOR-DEMO-0301,Fictional Supplier 0301,Demo Cotton Shirt 301,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003016,https://example.com/demo/SKU-DEMO-0301.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0302,VENDOR-DEMO-0302,Fictional Supplier 0302,Demo Cotton Shirt 302,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003023,https://example.com/demo/SKU-DEMO-0302.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0303,VENDOR-DEMO-0303,Fictional Supplier 0303,Demo Cotton Shirt 303,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003030,https://example.com/demo/SKU-DEMO-0303.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0304,VENDOR-DEMO-0304,Fictional Supplier 0304,Demo Cotton Shirt 304,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003047,https://example.com/demo/SKU-DEMO-0304.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0305,VENDOR-DEMO-0305,Fictional Supplier 0305,Demo Cotton Shirt 305,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003054,https://example.com/demo/SKU-DEMO-0305.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0306,VENDOR-DEMO-0306,Fictional Supplier 0306,Demo Cotton Shirt 306,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003061,https://example.com/demo/SKU-DEMO-0306.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0307,VENDOR-DEMO-0307,Fictional Supplier 0307,Demo Cotton Shirt 307,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003078,https://example.com/demo/SKU-DEMO-0307.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0308,VENDOR-DEMO-0308,Fictional Supplier 0308,Demo Cotton Shirt 308,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003085,https://example.com/demo/SKU-DEMO-0308.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0309,VENDOR-DEMO-0309,Fictional Supplier 0309,Demo Cotton Shirt 309,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003092,https://example.com/demo/SKU-DEMO-0309.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0310,VENDOR-DEMO-0310,Fictional Supplier 0310,Demo Cotton Shirt 310,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003108,https://example.com/demo/SKU-DEMO-0310.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0311,VENDOR-DEMO-0311,Fictional Supplier 0311,Demo Cotton Shirt 311,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003115,https://example.com/demo/SKU-DEMO-0311.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0312,VENDOR-DEMO-0312,Fictional Supplier 0312,Demo Cotton Shirt 312,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003122,https://example.com/demo/SKU-DEMO-0312.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0313,VENDOR-DEMO-0313,Fictional Supplier 0313,Demo Cotton Shirt 313,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003139,https://example.com/demo/SKU-DEMO-0313.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0314,VENDOR-DEMO-0314,Fictional Supplier 0314,Demo Cotton Shirt 314,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003146,https://example.com/demo/SKU-DEMO-0314.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0315,VENDOR-DEMO-0315,Fictional Supplier 0315,Demo Cotton Shirt 315,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003153,https://example.com/demo/SKU-DEMO-0315.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0316,VENDOR-DEMO-0316,Fictional Supplier 0316,Demo Cotton Shirt 316,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003160,https://example.com/demo/SKU-DEMO-0316.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0317,VENDOR-DEMO-0317,Fictional Supplier 0317,Demo Cotton Shirt 317,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003177,https://example.com/demo/SKU-DEMO-0317.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0318,VENDOR-DEMO-0318,Fictional Supplier 0318,Demo Cotton Shirt 318,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003184,https://example.com/demo/SKU-DEMO-0318.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0319,VENDOR-DEMO-0319,Fictional Supplier 0319,Demo Cotton Shirt 319,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003191,https://example.com/demo/SKU-DEMO-0319.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0320,VENDOR-DEMO-0320,Fictional Supplier 0320,Demo Cotton Shirt 320,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003207,https://example.com/demo/SKU-DEMO-0320.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0321,VENDOR-DEMO-0321,Fictional Supplier 0321,Demo Cotton Shirt 321,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003214,https://example.com/demo/SKU-DEMO-0321.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0322,VENDOR-DEMO-0322,Fictional Supplier 0322,Demo Cotton Shirt 322,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003221,https://example.com/demo/SKU-DEMO-0322.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0323,VENDOR-DEMO-0323,Fictional Supplier 0323,Demo Cotton Shirt 323,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003238,https://example.com/demo/SKU-DEMO-0323.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0324,VENDOR-DEMO-0324,Fictional Supplier 0324,Demo Cotton Shirt 324,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003245,https://example.com/demo/SKU-DEMO-0324.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0325,VENDOR-DEMO-0325,Fictional Supplier 0325,Demo Cotton Shirt 325,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003252,https://example.com/demo/SKU-DEMO-0325.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0326,VENDOR-DEMO-0326,Fictional Supplier 0326,Demo Cotton Shirt 326,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003269,https://example.com/demo/SKU-DEMO-0326.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0327,VENDOR-DEMO-0327,Fictional Supplier 0327,Demo Cotton Shirt 327,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003276,https://example.com/demo/SKU-DEMO-0327.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0328,VENDOR-DEMO-0328,Fictional Supplier 0328,Demo Cotton Shirt 328,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003283,https://example.com/demo/SKU-DEMO-0328.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0329,VENDOR-DEMO-0329,Fictional Supplier 0329,Demo Cotton Shirt 329,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003290,https://example.com/demo/SKU-DEMO-0329.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0330,VENDOR-DEMO-0330,Fictional Supplier 0330,Demo Cotton Shirt 330,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003306,https://example.com/demo/SKU-DEMO-0330.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0331,VENDOR-DEMO-0331,Fictional Supplier 0331,Demo Cotton Shirt 331,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003313,https://example.com/demo/SKU-DEMO-0331.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0332,VENDOR-DEMO-0332,Fictional Supplier 0332,Demo Cotton Shirt 332,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003320,https://example.com/demo/SKU-DEMO-0332.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0333,VENDOR-DEMO-0333,Fictional Supplier 0333,Demo Cotton Shirt 333,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003337,https://example.com/demo/SKU-DEMO-0333.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0334,VENDOR-DEMO-0334,Fictional Supplier 0334,Demo Cotton Shirt 334,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003344,https://example.com/demo/SKU-DEMO-0334.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0335,VENDOR-DEMO-0335,Fictional Supplier 0335,Demo Cotton Shirt 335,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003351,https://example.com/demo/SKU-DEMO-0335.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0336,VENDOR-DEMO-0336,Fictional Supplier 0336,Demo Cotton Shirt 336,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003368,https://example.com/demo/SKU-DEMO-0336.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0337,VENDOR-DEMO-0337,Fictional Supplier 0337,Demo Cotton Shirt 337,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003375,https://example.com/demo/SKU-DEMO-0337.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0338,VENDOR-DEMO-0338,Fictional Supplier 0338,Demo Cotton Shirt 338,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003382,https://example.com/demo/SKU-DEMO-0338.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0339,VENDOR-DEMO-0339,Fictional Supplier 0339,Demo Cotton Shirt 339,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003399,https://example.com/demo/SKU-DEMO-0339.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0340,VENDOR-DEMO-0340,Fictional Supplier 0340,Demo Cotton Shirt 340,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003405,https://example.com/demo/SKU-DEMO-0340.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0341,VENDOR-DEMO-0341,Fictional Supplier 0341,Demo Cotton Shirt 341,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003412,https://example.com/demo/SKU-DEMO-0341.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0342,VENDOR-DEMO-0342,Fictional Supplier 0342,Demo Cotton Shirt 342,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003429,https://example.com/demo/SKU-DEMO-0342.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0343,VENDOR-DEMO-0343,Fictional Supplier 0343,Demo Cotton Shirt 343,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003436,https://example.com/demo/SKU-DEMO-0343.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0344,VENDOR-DEMO-0344,Fictional Supplier 0344,Demo Cotton Shirt 344,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003443,https://example.com/demo/SKU-DEMO-0344.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0345,VENDOR-DEMO-0345,Fictional Supplier 0345,Demo Cotton Shirt 345,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003450,https://example.com/demo/SKU-DEMO-0345.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0346,VENDOR-DEMO-0346,Fictional Supplier 0346,Demo Cotton Shirt 346,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003467,https://example.com/demo/SKU-DEMO-0346.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0347,VENDOR-DEMO-0347,Fictional Supplier 0347,Demo Cotton Shirt 347,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003474,https://example.com/demo/SKU-DEMO-0347.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0348,VENDOR-DEMO-0348,Fictional Supplier 0348,Demo Cotton Shirt 348,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003481,https://example.com/demo/SKU-DEMO-0348.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0349,VENDOR-DEMO-0349,Fictional Supplier 0349,Demo Cotton Shirt 349,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003498,https://example.com/demo/SKU-DEMO-0349.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0350,VENDOR-DEMO-0350,Fictional Supplier 0350,Demo Cotton Shirt 350,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003504,https://example.com/demo/SKU-DEMO-0350.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0351,VENDOR-DEMO-0351,Fictional Supplier 0351,Demo Cotton Shirt 351,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003511,https://example.com/demo/SKU-DEMO-0351.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0352,VENDOR-DEMO-0352,Fictional Supplier 0352,Demo Cotton Shirt 352,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003528,https://example.com/demo/SKU-DEMO-0352.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0353,VENDOR-DEMO-0353,Fictional Supplier 0353,Demo Cotton Shirt 353,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003535,https://example.com/demo/SKU-DEMO-0353.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0354,VENDOR-DEMO-0354,Fictional Supplier 0354,Demo Cotton Shirt 354,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003542,https://example.com/demo/SKU-DEMO-0354.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0355,VENDOR-DEMO-0355,Fictional Supplier 0355,Demo Cotton Shirt 355,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003559,https://example.com/demo/SKU-DEMO-0355.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0356,VENDOR-DEMO-0356,Fictional Supplier 0356,Demo Cotton Shirt 356,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003566,https://example.com/demo/SKU-DEMO-0356.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0357,VENDOR-DEMO-0357,Fictional Supplier 0357,Demo Cotton Shirt 357,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003573,https://example.com/demo/SKU-DEMO-0357.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0358,VENDOR-DEMO-0358,Fictional Supplier 0358,Demo Cotton Shirt 358,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003580,https://example.com/demo/SKU-DEMO-0358.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0359,VENDOR-DEMO-0359,Fictional Supplier 0359,Demo Cotton Shirt 359,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003597,https://example.com/demo/SKU-DEMO-0359.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0360,VENDOR-DEMO-0360,Fictional Supplier 0360,Demo Cotton Shirt 360,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003603,https://example.com/demo/SKU-DEMO-0360.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0361,VENDOR-DEMO-0361,Fictional Supplier 0361,Demo Cotton Shirt 361,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003610,https://example.com/demo/SKU-DEMO-0361.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0362,VENDOR-DEMO-0362,Fictional Supplier 0362,Demo Cotton Shirt 362,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003627,https://example.com/demo/SKU-DEMO-0362.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0363,VENDOR-DEMO-0363,Fictional Supplier 0363,Demo Cotton Shirt 363,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003634,https://example.com/demo/SKU-DEMO-0363.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0364,VENDOR-DEMO-0364,Fictional Supplier 0364,Demo Cotton Shirt 364,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003641,https://example.com/demo/SKU-DEMO-0364.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0365,VENDOR-DEMO-0365,Fictional Supplier 0365,Demo Cotton Shirt 365,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003658,https://example.com/demo/SKU-DEMO-0365.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0366,VENDOR-DEMO-0366,Fictional Supplier 0366,Demo Cotton Shirt 366,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003665,https://example.com/demo/SKU-DEMO-0366.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0367,VENDOR-DEMO-0367,Fictional Supplier 0367,Demo Cotton Shirt 367,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003672,https://example.com/demo/SKU-DEMO-0367.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0368,VENDOR-DEMO-0368,Fictional Supplier 0368,Demo Cotton Shirt 368,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003689,https://example.com/demo/SKU-DEMO-0368.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0369,VENDOR-DEMO-0369,Fictional Supplier 0369,Demo Cotton Shirt 369,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003696,https://example.com/demo/SKU-DEMO-0369.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0370,VENDOR-DEMO-0370,Fictional Supplier 0370,Demo Cotton Shirt 370,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003702,https://example.com/demo/SKU-DEMO-0370.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0371,VENDOR-DEMO-0371,Fictional Supplier 0371,Demo Cotton Shirt 371,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003719,https://example.com/demo/SKU-DEMO-0371.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0372,VENDOR-DEMO-0372,Fictional Supplier 0372,Demo Cotton Shirt 372,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003726,https://example.com/demo/SKU-DEMO-0372.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0373,VENDOR-DEMO-0373,Fictional Supplier 0373,Demo Cotton Shirt 373,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003733,https://example.com/demo/SKU-DEMO-0373.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0374,VENDOR-DEMO-0374,Fictional Supplier 0374,Demo Cotton Shirt 374,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003740,https://example.com/demo/SKU-DEMO-0374.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0375,VENDOR-DEMO-0375,Fictional Supplier 0375,Demo Cotton Shirt 375,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003757,https://example.com/demo/SKU-DEMO-0375.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0376,VENDOR-DEMO-0376,Fictional Supplier 0376,Demo Cotton Shirt 376,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003764,https://example.com/demo/SKU-DEMO-0376.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
SKU-DEMO-0377,VENDOR-DEMO-0377,Fictional Supplier 0377,Demo Cotton Shirt 377,Fictional Demo Brand,Apparel,Men,Synthetic cotton shirt with regular fit and reinforced seams for demonstration only.,1500,2000000003771,https://example.com/demo/SKU-DEMO-0377.jpg,Black,M,Cotton,2026-09-20T15:20:08.334157+00:00,True,90000,52
