Vendor ID,Vendor Name,Division,Class,Sub-Class,Vendor Style,Description,Color,Case-pack,Cost,Reg Retail,Original Retail,Total Quantity,Location,Ship Dates,Cancel Dates,PO_ID,Brand Name,SKU,currency,gender
VENDOR-DEMO-0195,Fictional Supplier 0195,Menswear,Apparel,Shirts,DEMO-STYLE-0195,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0195,Fictional Demo Brand,SKU-DEMO-0195,INR,Men
VENDOR-DEMO-0196,Fictional Supplier 0196,Menswear,Apparel,Shirts,DEMO-STYLE-0196,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0196,Fictional Demo Brand,SKU-DEMO-0196,INR,Men
VENDOR-DEMO-0197,Fictional Supplier 0197,Menswear,Apparel,Shirts,DEMO-STYLE-0197,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0197,Fictional Demo Brand,SKU-DEMO-0197,INR,Men
VENDOR-DEMO-0198,Fictional Supplier 0198,Menswear,Apparel,Shirts,DEMO-STYLE-0198,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0198,Fictional Demo Brand,SKU-DEMO-0198,INR,Men
VENDOR-DEMO-0199,Fictional Supplier 0199,Menswear,Apparel,Shirts,DEMO-STYLE-0199,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0199,Fictional Demo Brand,SKU-DEMO-0199,INR,Men
VENDOR-DEMO-0200,Fictional Supplier 0200,Menswear,Apparel,Shirts,DEMO-STYLE-0200,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0200,Fictional Demo Brand,SKU-DEMO-0200,INR,Men
VENDOR-DEMO-0201,Fictional Supplier 0201,Menswear,Apparel,Shirts,DEMO-STYLE-0201,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0201,Fictional Demo Brand,SKU-DEMO-0201,INR,Men
VENDOR-DEMO-0202,Fictional Supplier 0202,Menswear,Apparel,Shirts,DEMO-STYLE-0202,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0202,Fictional Demo Brand,SKU-DEMO-0202,INR,Men
VENDOR-DEMO-0203,Fictional Supplier 0203,Menswear,Apparel,Shirts,DEMO-STYLE-0203,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0203,Fictional Demo Brand,SKU-DEMO-0203,INR,Men
VENDOR-DEMO-0204,Fictional Supplier 0204,Menswear,Apparel,Shirts,DEMO-STYLE-0204,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0204,Fictional Demo Brand,SKU-DEMO-0204,INR,Men
VENDOR-DEMO-0205,Fictional Supplier 0205,Menswear,Apparel,Shirts,DEMO-STYLE-0205,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0205,Fictional Demo Brand,SKU-DEMO-0205,INR,Men
VENDOR-DEMO-0206,Fictional Supplier 0206,Menswear,Apparel,Shirts,DEMO-STYLE-0206,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0206,Fictional Demo Brand,SKU-DEMO-0206,INR,Men
VENDOR-DEMO-0207,Fictional Supplier 0207,Menswear,Apparel,Shirts,DEMO-STYLE-0207,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0207,Fictional Demo Brand,SKU-DEMO-0207,INR,Men
VENDOR-DEMO-0208,Fictional Supplier 0208,Menswear,Apparel,Shirts,DEMO-STYLE-0208,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0208,Fictional Demo Brand,SKU-DEMO-0208,INR,Men
VENDOR-DEMO-0209,Fictional Supplier 0209,Menswear,Apparel,Shirts,DEMO-STYLE-0209,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0209,Fictional Demo Brand,SKU-DEMO-0209,INR,Men
VENDOR-DEMO-0210,Fictional Supplier 0210,Menswear,Apparel,Shirts,DEMO-STYLE-0210,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0210,Fictional Demo Brand,SKU-DEMO-0210,INR,Men
VENDOR-DEMO-0211,Fictional Supplier 0211,Menswear,Apparel,Shirts,DEMO-STYLE-0211,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0211,Fictional Demo Brand,SKU-DEMO-0211,INR,Men
VENDOR-DEMO-0212,Fictional Supplier 0212,Menswear,Apparel,Shirts,DEMO-STYLE-0212,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0212,Fictional Demo Brand,SKU-DEMO-0212,INR,Men
VENDOR-DEMO-0213,Fictional Supplier 0213,Menswear,Apparel,Shirts,DEMO-STYLE-0213,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0213,Fictional Demo Brand,SKU-DEMO-0213,INR,Men
VENDOR-DEMO-0214,Fictional Supplier 0214,Menswear,Apparel,Shirts,DEMO-STYLE-0214,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0214,Fictional Demo Brand,SKU-DEMO-0214,INR,Men
VENDOR-DEMO-0215,Fictional Supplier 0215,Menswear,Apparel,Shirts,DEMO-STYLE-0215,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0215,Fictional Demo Brand,SKU-DEMO-0215,INR,Men
VENDOR-DEMO-0216,Fictional Supplier 0216,Menswear,Apparel,Shirts,DEMO-STYLE-0216,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0216,Fictional Demo Brand,SKU-DEMO-0216,INR,Men
VENDOR-DEMO-0217,Fictional Supplier 0217,Menswear,Apparel,Shirts,DEMO-STYLE-0217,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0217,Fictional Demo Brand,SKU-DEMO-0217,INR,Men
VENDOR-DEMO-0218,Fictional Supplier 0218,Menswear,Apparel,Shirts,DEMO-STYLE-0218,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0218,Fictional Demo Brand,SKU-DEMO-0218,INR,Men
VENDOR-DEMO-0219,Fictional Supplier 0219,Menswear,Apparel,Shirts,DEMO-STYLE-0219,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0219,Fictional Demo Brand,SKU-DEMO-0219,INR,Men
VENDOR-DEMO-0220,Fictional Supplier 0220,Menswear,Apparel,Shirts,DEMO-STYLE-0220,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0220,Fictional Demo Brand,SKU-DEMO-0220,INR,Men
VENDOR-DEMO-0221,Fictional Supplier 0221,Menswear,Apparel,Shirts,DEMO-STYLE-0221,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0221,Fictional Demo Brand,SKU-DEMO-0221,INR,Men
VENDOR-DEMO-0222,Fictional Supplier 0222,Menswear,Apparel,Shirts,DEMO-STYLE-0222,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0222,Fictional Demo Brand,SKU-DEMO-0222,INR,Men
VENDOR-DEMO-0223,Fictional Supplier 0223,Menswear,Apparel,Shirts,DEMO-STYLE-0223,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0223,Fictional Demo Brand,SKU-DEMO-0223,INR,Men
VENDOR-DEMO-0224,Fictional Supplier 0224,Menswear,Apparel,Shirts,DEMO-STYLE-0224,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0224,Fictional Demo Brand,SKU-DEMO-0224,INR,Men
VENDOR-DEMO-0225,Fictional Supplier 0225,Menswear,Apparel,Shirts,DEMO-STYLE-0225,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0225,Fictional Demo Brand,SKU-DEMO-0225,INR,Men
VENDOR-DEMO-0226,Fictional Supplier 0226,Menswear,Apparel,Shirts,DEMO-STYLE-0226,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0226,Fictional Demo Brand,SKU-DEMO-0226,INR,Men
VENDOR-DEMO-0227,Fictional Supplier 0227,Menswear,Apparel,Shirts,DEMO-STYLE-0227,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0227,Fictional Demo Brand,SKU-DEMO-0227,INR,Men
VENDOR-DEMO-0228,Fictional Supplier 0228,Menswear,Apparel,Shirts,DEMO-STYLE-0228,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0228,Fictional Demo Brand,SKU-DEMO-0228,INR,Men
VENDOR-DEMO-0229,Fictional Supplier 0229,Menswear,Apparel,Shirts,DEMO-STYLE-0229,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0229,Fictional Demo Brand,SKU-DEMO-0229,INR,Men
VENDOR-DEMO-0230,Fictional Supplier 0230,Menswear,Apparel,Shirts,DEMO-STYLE-0230,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0230,Fictional Demo Brand,SKU-DEMO-0230,INR,Men
VENDOR-DEMO-0231,Fictional Supplier 0231,Menswear,Apparel,Shirts,DEMO-STYLE-0231,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0231,Fictional Demo Brand,SKU-DEMO-0231,INR,Men
VENDOR-DEMO-0232,Fictional Supplier 0232,Menswear,Apparel,Shirts,DEMO-STYLE-0232,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0232,Fictional Demo Brand,SKU-DEMO-0232,INR,Men
VENDOR-DEMO-0233,Fictional Supplier 0233,Menswear,Apparel,Shirts,DEMO-STYLE-0233,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0233,Fictional Demo Brand,SKU-DEMO-0233,INR,Men
VENDOR-DEMO-0234,Fictional Supplier 0234,Menswear,Apparel,Shirts,DEMO-STYLE-0234,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0234,Fictional Demo Brand,SKU-DEMO-0234,INR,Men
VENDOR-DEMO-0235,Fictional Supplier 0235,Menswear,Apparel,Shirts,DEMO-STYLE-0235,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0235,Fictional Demo Brand,SKU-DEMO-0235,INR,Men
VENDOR-DEMO-0236,Fictional Supplier 0236,Menswear,Apparel,Shirts,DEMO-STYLE-0236,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0236,Fictional Demo Brand,SKU-DEMO-0236,INR,Men
VENDOR-DEMO-0237,Fictional Supplier 0237,Menswear,Apparel,Shirts,DEMO-STYLE-0237,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0237,Fictional Demo Brand,SKU-DEMO-0237,INR,Men
VENDOR-DEMO-0238,Fictional Supplier 0238,Menswear,Apparel,Shirts,DEMO-STYLE-0238,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0238,Fictional Demo Brand,SKU-DEMO-0238,INR,Men
VENDOR-DEMO-0239,Fictional Supplier 0239,Menswear,Apparel,Shirts,DEMO-STYLE-0239,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0239,Fictional Demo Brand,SKU-DEMO-0239,INR,Men
VENDOR-DEMO-0240,Fictional Supplier 0240,Menswear,Apparel,Shirts,DEMO-STYLE-0240,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0240,Fictional Demo Brand,SKU-DEMO-0240,INR,Men
VENDOR-DEMO-0241,Fictional Supplier 0241,Menswear,Apparel,Shirts,DEMO-STYLE-0241,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0241,Fictional Demo Brand,SKU-DEMO-0241,INR,Men
VENDOR-DEMO-0242,Fictional Supplier 0242,Menswear,Apparel,Shirts,DEMO-STYLE-0242,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0242,Fictional Demo Brand,SKU-DEMO-0242,INR,Men
VENDOR-DEMO-0243,Fictional Supplier 0243,Menswear,Apparel,Shirts,DEMO-STYLE-0243,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0243,Fictional Demo Brand,SKU-DEMO-0243,INR,Men
VENDOR-DEMO-0244,Fictional Supplier 0244,Menswear,Apparel,Shirts,DEMO-STYLE-0244,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0244,Fictional Demo Brand,SKU-DEMO-0244,INR,Men
VENDOR-DEMO-0245,Fictional Supplier 0245,Menswear,Apparel,Shirts,DEMO-STYLE-0245,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0245,Fictional Demo Brand,SKU-DEMO-0245,INR,Men
VENDOR-DEMO-0246,Fictional Supplier 0246,Menswear,Apparel,Shirts,DEMO-STYLE-0246,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0246,Fictional Demo Brand,SKU-DEMO-0246,INR,Men
VENDOR-DEMO-0247,Fictional Supplier 0247,Menswear,Apparel,Shirts,DEMO-STYLE-0247,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0247,Fictional Demo Brand,SKU-DEMO-0247,INR,Men
VENDOR-DEMO-0248,Fictional Supplier 0248,Menswear,Apparel,Shirts,DEMO-STYLE-0248,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0248,Fictional Demo Brand,SKU-DEMO-0248,INR,Men
VENDOR-DEMO-0249,Fictional Supplier 0249,Menswear,Apparel,Shirts,DEMO-STYLE-0249,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0249,Fictional Demo Brand,SKU-DEMO-0249,INR,Men
VENDOR-DEMO-0250,Fictional Supplier 0250,Menswear,Apparel,Shirts,DEMO-STYLE-0250,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0250,Fictional Demo Brand,SKU-DEMO-0250,INR,Men
VENDOR-DEMO-0251,Fictional Supplier 0251,Menswear,Apparel,Shirts,DEMO-STYLE-0251,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0251,Fictional Demo Brand,SKU-DEMO-0251,INR,Men
VENDOR-DEMO-0252,Fictional Supplier 0252,Menswear,Apparel,Shirts,DEMO-STYLE-0252,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0252,Fictional Demo Brand,SKU-DEMO-0252,INR,Men
VENDOR-DEMO-0253,Fictional Supplier 0253,Menswear,Apparel,Shirts,DEMO-STYLE-0253,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0253,Fictional Demo Brand,SKU-DEMO-0253,INR,Men
VENDOR-DEMO-0254,Fictional Supplier 0254,Menswear,Apparel,Shirts,DEMO-STYLE-0254,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0254,Fictional Demo Brand,SKU-DEMO-0254,INR,Men
VENDOR-DEMO-0255,Fictional Supplier 0255,Menswear,Apparel,Shirts,DEMO-STYLE-0255,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0255,Fictional Demo Brand,SKU-DEMO-0255,INR,Men
VENDOR-DEMO-0256,Fictional Supplier 0256,Menswear,Apparel,Shirts,DEMO-STYLE-0256,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0256,Fictional Demo Brand,SKU-DEMO-0256,INR,Men
VENDOR-DEMO-0257,Fictional Supplier 0257,Menswear,Apparel,Shirts,DEMO-STYLE-0257,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0257,Fictional Demo Brand,SKU-DEMO-0257,INR,Men
VENDOR-DEMO-0258,Fictional Supplier 0258,Menswear,Apparel,Shirts,DEMO-STYLE-0258,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0258,Fictional Demo Brand,SKU-DEMO-0258,INR,Men
VENDOR-DEMO-0259,Fictional Supplier 0259,Menswear,Apparel,Shirts,DEMO-STYLE-0259,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0259,Fictional Demo Brand,SKU-DEMO-0259,INR,Men
VENDOR-DEMO-0260,Fictional Supplier 0260,Menswear,Apparel,Shirts,DEMO-STYLE-0260,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0260,Fictional Demo Brand,SKU-DEMO-0260,INR,Men
VENDOR-DEMO-0261,Fictional Supplier 0261,Menswear,Apparel,Shirts,DEMO-STYLE-0261,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0261,Fictional Demo Brand,SKU-DEMO-0261,INR,Men
VENDOR-DEMO-0262,Fictional Supplier 0262,Menswear,Apparel,Shirts,DEMO-STYLE-0262,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0262,Fictional Demo Brand,SKU-DEMO-0262,INR,Men
VENDOR-DEMO-0263,Fictional Supplier 0263,Menswear,Apparel,Shirts,DEMO-STYLE-0263,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0263,Fictional Demo Brand,SKU-DEMO-0263,INR,Men
VENDOR-DEMO-0264,Fictional Supplier 0264,Menswear,Apparel,Shirts,DEMO-STYLE-0264,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0264,Fictional Demo Brand,SKU-DEMO-0264,INR,Men
VENDOR-DEMO-0265,Fictional Supplier 0265,Menswear,Apparel,Shirts,DEMO-STYLE-0265,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0265,Fictional Demo Brand,SKU-DEMO-0265,INR,Men
VENDOR-DEMO-0266,Fictional Supplier 0266,Menswear,Apparel,Shirts,DEMO-STYLE-0266,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0266,Fictional Demo Brand,SKU-DEMO-0266,INR,Men
VENDOR-DEMO-0267,Fictional Supplier 0267,Menswear,Apparel,Shirts,DEMO-STYLE-0267,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0267,Fictional Demo Brand,SKU-DEMO-0267,INR,Men
VENDOR-DEMO-0268,Fictional Supplier 0268,Menswear,Apparel,Shirts,DEMO-STYLE-0268,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0268,Fictional Demo Brand,SKU-DEMO-0268,INR,Men
VENDOR-DEMO-0269,Fictional Supplier 0269,Menswear,Apparel,Shirts,DEMO-STYLE-0269,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0269,Fictional Demo Brand,SKU-DEMO-0269,INR,Men
VENDOR-DEMO-0270,Fictional Supplier 0270,Menswear,Apparel,Shirts,DEMO-STYLE-0270,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0270,Fictional Demo Brand,SKU-DEMO-0270,INR,Men
VENDOR-DEMO-0271,Fictional Supplier 0271,Menswear,Apparel,Shirts,DEMO-STYLE-0271,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0271,Fictional Demo Brand,SKU-DEMO-0271,INR,Men
VENDOR-DEMO-0272,Fictional Supplier 0272,Menswear,Apparel,Shirts,DEMO-STYLE-0272,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0272,Fictional Demo Brand,SKU-DEMO-0272,INR,Men
VENDOR-DEMO-0273,Fictional Supplier 0273,Menswear,Apparel,Shirts,DEMO-STYLE-0273,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0273,Fictional Demo Brand,SKU-DEMO-0273,INR,Men
VENDOR-DEMO-0274,Fictional Supplier 0274,Menswear,Apparel,Shirts,DEMO-STYLE-0274,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0274,Fictional Demo Brand,SKU-DEMO-0274,INR,Men
VENDOR-DEMO-0275,Fictional Supplier 0275,Menswear,Apparel,Shirts,DEMO-STYLE-0275,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0275,Fictional Demo Brand,SKU-DEMO-0275,INR,Men
VENDOR-DEMO-0276,Fictional Supplier 0276,Menswear,Apparel,Shirts,DEMO-STYLE-0276,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0276,Fictional Demo Brand,SKU-DEMO-0276,INR,Men
VENDOR-DEMO-0277,Fictional Supplier 0277,Menswear,Apparel,Shirts,DEMO-STYLE-0277,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0277,Fictional Demo Brand,SKU-DEMO-0277,INR,Men
VENDOR-DEMO-0278,Fictional Supplier 0278,Menswear,Apparel,Shirts,DEMO-STYLE-0278,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0278,Fictional Demo Brand,SKU-DEMO-0278,INR,Men
VENDOR-DEMO-0279,Fictional Supplier 0279,Menswear,Apparel,Shirts,DEMO-STYLE-0279,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0279,Fictional Demo Brand,SKU-DEMO-0279,INR,Men
VENDOR-DEMO-0280,Fictional Supplier 0280,Menswear,Apparel,Shirts,DEMO-STYLE-0280,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0280,Fictional Demo Brand,SKU-DEMO-0280,INR,Men
VENDOR-DEMO-0281,Fictional Supplier 0281,Menswear,Apparel,Shirts,DEMO-STYLE-0281,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0281,Fictional Demo Brand,SKU-DEMO-0281,INR,Men
VENDOR-DEMO-0282,Fictional Supplier 0282,Menswear,Apparel,Shirts,DEMO-STYLE-0282,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0282,Fictional Demo Brand,SKU-DEMO-0282,INR,Men
VENDOR-DEMO-0283,Fictional Supplier 0283,Menswear,Apparel,Shirts,DEMO-STYLE-0283,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0283,Fictional Demo Brand,SKU-DEMO-0283,INR,Men
VENDOR-DEMO-0284,Fictional Supplier 0284,Menswear,Apparel,Shirts,DEMO-STYLE-0284,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0284,Fictional Demo Brand,SKU-DEMO-0284,INR,Men
VENDOR-DEMO-0285,Fictional Supplier 0285,Menswear,Apparel,Shirts,DEMO-STYLE-0285,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0285,Fictional Demo Brand,SKU-DEMO-0285,INR,Men
VENDOR-DEMO-0286,Fictional Supplier 0286,Menswear,Apparel,Shirts,DEMO-STYLE-0286,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0286,Fictional Demo Brand,SKU-DEMO-0286,INR,Men
VENDOR-DEMO-0287,Fictional Supplier 0287,Menswear,Apparel,Shirts,DEMO-STYLE-0287,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0287,Fictional Demo Brand,SKU-DEMO-0287,INR,Men
VENDOR-DEMO-0288,Fictional Supplier 0288,Menswear,Apparel,Shirts,DEMO-STYLE-0288,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0288,Fictional Demo Brand,SKU-DEMO-0288,INR,Men
VENDOR-DEMO-0289,Fictional Supplier 0289,Menswear,Apparel,Shirts,DEMO-STYLE-0289,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0289,Fictional Demo Brand,SKU-DEMO-0289,INR,Men
VENDOR-DEMO-0290,Fictional Supplier 0290,Menswear,Apparel,Shirts,DEMO-STYLE-0290,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0290,Fictional Demo Brand,SKU-DEMO-0290,INR,Men
VENDOR-DEMO-0291,Fictional Supplier 0291,Menswear,Apparel,Shirts,DEMO-STYLE-0291,Synthetic demonstration cotton shirt,Black,6,650,1500,1500,60,TX,2026-10-20,2026-11-10,PO-DEMO-0291,Fictional Demo Brand,SKU-DEMO-0291,INR,Men
